info,title,link,desc

"
        
  
  丰子恺 / 新星出版社 / 2015-4 / 35.00元

      ","

    阿咪


    

  ",https://book.douban.com/subject/26258748/,"本书是丰子恺谈猫、画猫的图文结集，收入丰子恺谈猫散文三篇及关于猫的精美彩图、黑白图百余幅。
丰子恺对猫有着特殊感情，刻画尽猫儿的可爱可恼，图文中猫与人之间的... "

"
        
  
  安倍夜郎 / 丁世佳 / 新經典圖文傳播有限公司 / 2012-10-3 / NT$200

      ","

    深夜食堂 09


    

  ",https://book.douban.com/subject/11639625/,"深夜食堂中文版暖心開張1週年，
感謝新客陸續報到與支持，
常客每一夜的用心陪伴。
20年前的客人，想重溫青菜炒肉絲的幸福，會不會太晚……
◎聽說，真由美又有... "

"
        
  
  OKAMA / 释莲花上人 / ワニマガジン社 / 2002-10 / JPY 1620

      ","

    華札


    

  ",https://book.douban.com/subject/2072259/,日本插画名家okama编绘的一本聊斋式全彩漫画。 

"
        
  
  左马 / 纸耕堂 / 2013-10 / 78

      ","

    散步


    
      ",https://book.douban.com/subject/25749400/,"部分内页预览：
http://www.douban.com/photos/album/125696196/ "

"
        
  
  [日] 樱桃子 / 内蒙古人民出版社 / 2003-10 / 80.00元

      ","

    樱桃小丸子（全20册）


    

  ",https://book.douban.com/subject/1582541/,

"
        
  
  寺田克也 / 集英社 / 1998-12 / 1,995円（税込）

      ","

    西遊奇伝 大猿王 (1)


    

  ",https://book.douban.com/subject/2228794/,当代きってのCG絵師、鬼才・寺田克也によって、あの『孫悟空』が斬新なアンチヒーローに生まれ変わった。「釈迦を殺す！」全編オールカラーで描かれるバーバリズムと... 

"
        
  
  (日)手冢治虫 / 张苓 / 中信出版社 / 2010年7月 / 26.00元

      ","

    我的漫画人生


    
      ",https://book.douban.com/subject/4884840/,《我的漫画人生》内容简介：日本漫画之神手冢治虫是低成本动画的先驱，自第一套作品《铁臂阿童木》起，他就以电视动画为其发展方向，是日本战后把电影蒙太奇的手法成功... 

"
        
  
  水上 悟志 / 少年画報社 / 2012-12-10 / JPY 600

      ","

    スピリットサークル 魂環 1巻


    

  ",https://book.douban.com/subject/20388106/,

"
        
  
  黑马漫画公司 编绘 / 星球大战论坛 / 汕头大学出版社 / 2010-10 / 268.00元

      ","

    星球大战前传三部曲·漫画限量典藏版


    

  ",https://book.douban.com/subject/5245576/,"《星球大战前传三部曲(漫画版典藏)》之星球大战前传Ⅰ幽灵的威胁：
古老的银河共和国开始在偏远星系征收贸易航线税，这一举措在银河议会引起极大的争议。在西斯尊主... "

"
        
  
  蔡志忠 / 生活・读书・新知三联书店 / 1990-12 / 3.25

      ","

    菜根谭――人生的滋味


    
      ",https://book.douban.com/subject/1045718/,"书评
漫话漫画《菜根谭》
——序蔡志忠漫画菜根谭——人生的滋味
赵宁
各位读者：大家好!「欲做精金义玉的人品，定从烈火中锻来，思立掀天揭地的事功，须向薄冰上... "

"
        
  
  横山キムチ / 講談社 / 2009-8-21 / JPY 630

      ","

    ねこだらけ


    
      ",https://book.douban.com/subject/6001310/,謎のねこ集団が動く、踊る、伸びる…読むとユル~くなる・四コマねこ漫画、ついに待望の単行本化!! 予測不可能な行動をたっぷりとご堪能あれ。 ※読むと頬が緩む可... 

"
        
  
  丰子恺 / 新星出版社 / 2015-4 / 39.50元

      ","

    阿宝两只脚 凳子四只脚


    

  ",https://book.douban.com/subject/26280915/,"★丰子恺最可爱的图文结集，记录与世界认真做游戏的孩子们。
★踏着抽屉取苹果，罐头当凳凳当桌，扇子两把做小车……
★写小孩的大事，画大师的童心。
★这小燕子似... "

"
        
  
  [英] 马克·米勒、[加] 史蒂夫•麦克尼文 / 季婧婧 / 世界图书出版公司 / 2016-4-20 / 55.00元

      ","

    内战


    

  ",https://book.douban.com/subject/26664119/,漫威世界正在发生变革。新战团以拍摄真人实境秀的方式，追捕一帮反派。追捕过程中反派自爆，造成一场悲剧，死亡人数超过600人。公众舆论开始反对超能力者。在舆论迅... 

"
        
  
  蔡志忠 / 三联书店 / 1996-04 / 2.80

      ","

    大学


    
      ",https://book.douban.com/subject/1057645/,

"
        
  
  古屋兎丸、太宰治 / 方郁仁 / 東立出版社 / 2010-10-06 / NT$120

      ","

    人間失格 01


    

  ",https://book.douban.com/subject/4858823/,家世顯赫的大庭葉藏，來到東京就讀名校，並且過著好生活。同學們都認為他是個風趣、很好相處的好同學，但實際上，這一切都是害怕人類的葉藏假扮出來的。實際上他只是想... 

"
        
  
  松本大洋 / 3/11/2005 / 29,95euros

      ","

    Gogo Monster


    
      ",https://book.douban.com/subject/1833245/,A poetic tale of a young boy’s overactive imagination. R to L (Japanese Style)... 

"
        
  
  明晓溪、米沙 / 华文出版社 / 2009-04 / 12.80元

      ","

    泡沫之夏（漫画版）


    
      ",https://book.douban.com/subject/3710653/,"《泡沫之夏1》
她是尹夏沫，坚强骄傲，如人鱼公主般美丽；他是欧辰，欧氏财团的继承人，天之骄子；他是洛熙，国际巨星，樱花般清冷的少年。很多很多年前，当尹夏沫在... "

"
        
  
  熊倉 献 / 講談社 / 2017-1-23 / JPY 637

      ","

    春と盆暗


    

  ",https://book.douban.com/subject/26930071/,好きな子ができた。同じ職場の女の子。それも誰もが認める「いい人」キャラ。しかし僕は、彼女のとんでもない“頭の中”を知ってしまう!(『月面と眼窩』) 月刊『ア... 

"
        
  
  [美] 艾德·布鲁贝克 著、[美] 史蒂夫·埃普坦 绘 / 鸢尾、Whiteice / 世界图书出版公司 / 2016-12 / 40.00元

      ","

    美国队长：冬日战士2


    

  ",https://book.douban.com/subject/26858851/,"《美国队长：冬日战士2》是美国队长V5系列《美国队长：冬日战士1》的续集。
一直在梦境和记忆中困扰美国队长的问题，有了最残酷的答案。在这个残酷的时刻，卢金将... "

"
        
  
  [美]吉姆•克鲁格、[美]亚历克斯•罗斯  道格•布雷斯韦特 / 于菁炜、方堃 / 世界图书出版公司 / 2016-7-20 / 248

      ","

    正义


    

  ",https://book.douban.com/subject/26631828/,"他们是世界上ZUI伟大的英雄……
卢瑟、谜语人、布莱尼亚克、猎豹、大猩猩古鲁德、比扎罗、黑蝠鲼、毒藤女、稻草人、寒冷队长……
这些不是你们期望中光芒耀眼的英... "

"
        
  
  David Prudhomme等 / 大辣 / NT$350

      ","

    JAPON：看见日本，法×日漫画创作合集


    

  ",https://book.douban.com/subject/1821580/,这本[JAPON]漫画书，应该不叫Manga。在我概念里的Manga，应该就是最典型的日本漫画风格。而[JAPON]更像是颠覆了日本式卡通漫画的风格，集合了... 

"
        
  
  江业华 / 百花文艺出版社 / 2010-1 / 35.00元

      ","

    今夜拯救世界


    
      ",https://book.douban.com/subject/4252526/,"超级英雄世界导游手册  美国漫画兴衰一本指南
资深主笔，详述漫画英雄传奇生涯
一册在手，通览都市侠客前世今生
本书由国内极孚声望的美国超级英雄漫画研究者mu... "

"
        
  
  吉田秋生 / aitsae / 東立出版社有限公司 / 2008-05-30 / NT$105

      ","

    海街diary~蟬鳴暫歇時~


    

  ",https://book.douban.com/subject/3091214/,在男朋友的房間裡迎接早晨——三姊妹中的次女佳乃，接到了父親的死訊。因父母離婚而久未與父親見面的佳乃，對父親的死毫無感慨…… 以鎌倉為舞台，描寫家族間「牽絆」... 

"
        
  
  猫小乐 / 云南教育出版社 / 2006-9 / 10.00元

      ","

    阿衰on line


    

  ",https://book.douban.com/subject/2090998/,《阿衰on line13》在《漫画Party》杂志经过2年的连载，阿衰的故事给大家带来了欢乐，给我也带来了巨大的自信。阿衰受到读者的欢迎，我想是因为我画了大... 

"
        
  
  丸尾末広、江戸川乱歩 / エンターブレイン / 2009/10/26 / 1260円

      ","

    芋虫


    

  ",https://book.douban.com/subject/4072852/,"乱歩×丸尾、最凶の問題作。猛毒にして絢爛たる禁忌の扉が今、開く。
手塚治虫文化賞受賞作『パノラマ島奇譚』で、世界を震撼させた漫画界の魔神が、再び、巨星・乱歩... "

"
        
  
  (芬兰)托芙·扬松 / 十画 / 浙江少年儿童出版社 / 2014-1-1 / 122.00元

      ","

    托芙·扬松经典漫画：姆咪谷故事全集


    
      ",https://book.douban.com/subject/25784025/,"托芙·扬松经典漫画·姆咪谷故事全集(套装共5册)包含《姆咪和盗贼》《姆咪在冬天做的傻事》《姆咪谷的俱乐部》《姆咪谷的彗星》《姆咪的海上探险》5册。
在一个山... "

"
        
  
  高橋留美子 / 田家 / 青文 / 2004.05 / 80元

      ","

    犬夜叉01


    
      ",https://book.douban.com/subject/1458192/,少女的名字叫阿籬，少年的名字叫犬夜叉。兩人超越時空，相會在妖怪叢生的戰國時代！ 

"
        
  
  朱德庸 / 中信出版社 / 2005-4 / 27.00元

      ","

    关于上班这件事


    

  ",https://book.douban.com/subject/1291610/,《关于上班这件事》说的正是每个人都难以逃避的这件事——“上班”，以及上班的酸甜苦辣。在这部以350则彩绘四格漫画组成的画本中，朱先生用一枝七彩的神奇画笔，饱... 

"
        
  
  [比利时] 冯索瓦·史奇顿 (绘)、[法] 贝涅·彼特 / 孙萍、孙迪 / 北京美术摄影出版社 / 2016-6 / 128.00元

      ","

    觉醒的异度城市


    

  ",https://book.douban.com/subject/26809214/,《冯索瓦·史奇顿：觉醒的异度城市》是冯索瓦·史奇顿为我们描绘的一个奇幻世界，充斥着新奇的事物与梦幻的空间，当然还有各种各样不可思议、匪夷所思的事情。它不是真... 

"
        
  
  壳小杀、左小翎 / 黑龙江美术出版社 / 2013-12-1 / 20

      ","

    南烟斋笔录:子夜歌


    

  ",https://book.douban.com/subject/25789789/,"承载满满芬芳，化作熏香萦绕，只为告诉你勿失勿忘！
金龙奖编剧 新人作品
以水墨点亮最暖心动人的爱情故事！
•飘渺玄妙的古风奇谭 刻骨铭心的爱恋奇缘，《南烟斋... "

"
        
  
  原作：大場鶫、漫畫：小畑健 / 蔡夢芳 / 東立 / 2009年2月20日 / 95元

      ","

    爆漫王。(01)


    
      ",https://book.douban.com/subject/3545614/,為了追求只有極少數的人才能得到的光榮，兩人決定步上艱難崎嶇的「漫畫路」。有高度畫功的真城最高，與以文才見長的高木秋人搭檔合作，創造新的漫畫傳說！新時代成功物... 

"
        
  
  [意] 瑟吉尔·托皮 / 赵心舒 / 连环画出版社 / 2014-9-30 / CNY 58.00

      ","

    克鲁尔


    

  ",https://book.douban.com/subject/25971870/,

"
        
  
  木木津克久 / 楊季叡 / 台湾东贩 / 2010-8-20 / NT120

      ","

    瘋狂怪醫芙蘭1


    

  ",https://book.douban.com/subject/10466756/,不可思議的美少女天才外科醫生．斑木芙蘭，隻手握著手術刀拯救迷惘的患者。 

"
        
  
  岸本齊史 / 方郁仁 / 東立 / 2000-12-25 / 90(元)

      ","

    火影忍者1


    
      ",https://book.douban.com/subject/1874974/,这里是木叶忍者村……忍者学校的问题学生——鸣人，今天还是竭尽所能的恶作剧！鸣人的梦想是继承历代勇者——火影的名号，并且成为超越先圣先贤的忍者！但是，鸣人的出... 

"
        
  
  （美）布尔凡奇，（韩）李润基 / 李贞娇 / 作家出版社 / 2004-01 / 17.50元

      ","

    古希腊罗马神话(漫画版1-2)


    

  ",https://book.douban.com/subject/1053602/,曾经在韩国不断掀起销售狂潮的《古希腊罗马神话》系列图书，被作家出版社引入中国的出版市场。日前，作家出版社同韩国的熊津出版社和佳纳出版社在京举行了正式的版权签... 

"
        
  
  手塚治虫 / 文化传信 / 1994-7 / HKD 30

      ","

    奇子 1


    
      ",https://book.douban.com/subject/2143443/,"昭和24年，从战争中复员的天外仁朗成为了谍报机关的工作人员，某次因命令杀害了共产主义小组的一名男性成员，而这名男性成员则是仁朗的妹妹天外志子的恋人。
而当仁... "

"
        
  
  西野花 / 徳間書店 / 2015-7-25 / JPY 616

      ","

    陰獣たちの贄


    

  ",https://book.douban.com/subject/26628217/,"古くから伝わる秘術で、未来を占う鮎川家。美貌の青年・斎は、
若くして当主の座に着くが、まだ一族を統制する力はなく、
心身ともに疲弊してゆく――。そんな折、鮎... "

"
        
  
  楳圖一雄 / 玉皇朝 / 1976 / 33

      ","

    洗禮 第1卷


    
      ",https://book.douban.com/subject/1922807/,"共5冊。
着名的女明星应为害怕岁月带来的衰老，预备了一个“女儿”，进行换脑手术。十分诡异的题材，但结局是绝对出于意料的。在此卖个关子。虽然题材的诡异和不可思... "

"
        
  
  猫小乐 / 2012-1 / 10.00元

      ","

    阿衰-24


    

  ",https://book.douban.com/subject/4205372/,阿衰（24），ISBN：9787541540370，作者：猫小乐 编 

"
        
  
  Hermes / 基本書坊 / 2008年9月27日

      ","

    汁男


    
      ",https://book.douban.com/subject/3286216/,"全球華人首部壯男+優熊專門漫畫
Good Guy雜誌超人氣專欄結集！
筋壯+肌力+肉塊+男汁+爆笑情節+創意對白……
＝硬梆梆的超high樂趣！
完整收錄H... "

"
        
  
  夏达 / 新世纪出版社 / 2016-12 / 22.80元

      ","

    长歌行11


    

  ",https://book.douban.com/subject/26926849/,"玄武门之变后，太子李建成之女李长歌，女扮男装，逃离长安。在辗转流离中，一路上的所见所闻所历，令长歌的志向由“复仇”转变为“兴唐”。
毅然西行的她，在回纥遇到... "

"
        
  
  伊藤潤二 / 蔡夢芳 / 東立 / 100(元)

      ","

    魚2


    

  ",https://book.douban.com/subject/3114955/,（完結篇）來到沖繩渡假的情侶阿忠與華織，發現一種〝長腳〞的魚在海灘行走。沒多久，魚群開始大量登陸，海灘上掀起一陣騷動。 

"
        
  
  胖不墩儿 / 北京师范大学出版社 / 2013-7-1 / CNY 35.00

      ","

    说段京剧你听吗


    
      ",https://book.douban.com/subject/24744318/,"“嘛呢？”
“看京剧。”
“啥戏？”
“俩腹黑老头欺负一个小寡妇，没溜儿皇帝调戏小萝莉，叱咤风云老大王晚上回家跪搓板……”
“您等会儿……京剧里有这个？”
... "

"
        
  
  夏达 / 湖南少儿出版社 / 2008 / 24.00元

      ","

    游园惊梦


    

  ",https://book.douban.com/subject/3128104/,"细细翻过夏达的《游园惊梦》，再次有一个奢侈的机会，尝试着在这个并不算太寒冷的冬天掩卷，喝一杯热茶，想一些事情，想到一首《燕燕于飞》的诗。
夏达是个画画很随性... "

"
        
  
  猫小乐 / 云南教育 / 2008-6 / 10.00元

      ","

    阿衰on line


    

  ",https://book.douban.com/subject/2099118/,本次出版的《阿衰on line14》是阿衰系列图书的续作，以后我还会陆续推出更多更精彩的《阿衰on line》！世界是由千千万万个阿衰这样的小人物组成的。当... 

"
        
  
  Joan Cornellà / fail better press / 2015 / 15.00€

      ","

    ZONZO


    

  ",https://book.douban.com/subject/26721074/,

"
        
  
  史考特・亚当斯 / 伍宪 / 贵州人民出版社 / 2002-08 / 32.00

      ","

    呆伯特法则


    
      ",https://book.douban.com/subject/1067527/,当今美国最畅销的企管书，一本会让你笑出声来的职业生涯法典：你是个兢兢业业的上班族吗？在办公室忙碌一天却记不起今天做过什么，必须参加旷日费时的会议讨论如何提升... 

"
        
  
  吉永史 / 白泉社 / 2003 / 580円

      ","

    愛すべき娘たち


    

  ",https://book.douban.com/subject/3223666/,「女」という不思議な存在のさまざまな愛のカタチを、静かに深く鮮やかに描いた珠玉の連作集。オトコには解らない、故に愛しい女達の人間模様5篇。 

"
        
  
  石黑正數 / 吳勵誠 / 長鴻出版社 / 2006-10-19 / 105元

      ","

    女僕咖啡廳(01)


    

  ",https://book.douban.com/subject/3373869/,讲述了脑袋有点脱线的女高中生岚山步鸟和她身边朋友们发生的趣事。 

"
        
  
  Guiltpleasure、咎井淳 / DIGITAL MANGA / 2012-6-12 / $15.96

      ","

    In These Words


    

  ",https://book.douban.com/subject/10736844/,Asano Katsuya is a US trained psychiatrist who has been recruited by the Tokyo... 

"
        
  
  今市子 / 東立出版社有限公司 / 2005-5-10 / 新台币100元

      ","

    百鬼夜行抄12


    

  ",https://book.douban.com/subject/1389535/,不分四季，隨時可見妖魔！以恐怖及幽默的絕佳筆法，描繪與妖魔共存的飯﹝山鳥﹞家每一個愉快、可怕日子的人氣系列！在第12集當中收錄了「白之顎」「夜夜哭泣的櫻樹」... 

"
        
  
  夏达 / 新世纪出版社 / 2014-9 / 19.80元

      ","

    长歌行 07


    

  ",https://book.douban.com/subject/25946417/,夏达超越自我，领军新派国漫之作《长歌行》再续大唐盛世的风云故事！玄武门之变后，太子李建成之女李长歌为报血海深仇，誓要诛杀当朝天子李世民。从朔州轻车都尉到突厥... 

"
        
  
  图画树 / 李学权 / 中国城市 / 2009-7 / 25.00元

      ","

    幻想数学大战2


    
      ",https://book.douban.com/subject/3930338/,《幻想数学大战2•数学神殿》故事总纲:亚特兰蒂斯的正北方，在雄壮的山脉里边，有一个神秘的数学世界，这里的万物皆由数值组成。在一千年前的数学大战中，勇敢的精灵... 

"
        
  
  [韩]许英万 / 唐建军 / 中国商业出版社 / 2011-8 / 89.40元

      ","

    相（第一辑）


    
      ",https://book.douban.com/subject/6751197/,相术源于中国，并在现代韩国广为流传。韩国国宝级漫画家许英万向韩国顶级相术家申箕源拜师学艺，深研中国相术3年之久，完成了这套长达9卷，有血有肉有话题的知识漫画... 

"
        
  
  水木杏子、五十嵐優美子 / 欧蔼诗 / 玉皇朝出版 / 1997-11 / 33元

      ","

    小甜甜


    

  ",https://book.douban.com/subject/1478505/,一個活潑可愛的小甜甜，從孤兒院「波尼之家」 被一家富有的羅卡家所領養。可是，在那兒等待她的竟是最愛欺負人的尼路和伊麗沙。有一天，她在山丘遇到一個少年，與她童... 

"
        
  
  小学館 / 2008-12-08 / JPY 128.06

      ","

    20世紀少年(ビッグコミックス)全22巻+21世紀少年 上・下


    

  ",https://book.douban.com/subject/3533014/,

"
        
  
  石黒正数 / YYK字幕组 / 徳間書店 / 2008年03月 / 580円（税込）

      ","

    ネムルバカ


    
      ",https://book.douban.com/subject/3373890/,大学の女子寮で同室のセンパイ&コウハイ。バンド活動に打ち込むセンパイは、いつも金欠ピーピー状態。これといって打ち込むもののないコウハイは、とりあえず「古本M... 

"
        
  
  丸尾末广 / 青林堂 / 1982-7 / 998

      ","

    薔薇色ノ怪物


    

  ",https://book.douban.com/subject/1763759/,"ナイフ""二重性と日本の矛盾の性質を明らかにするために、日本と日本語の文字の非常に象徴的な二つのこと、日本社会のレベルの分析を開始し、習慣、教育などの生活や歴... "

"
        
  
  王小立 / 长江文艺出版社 / 2012-8 / 14.80元

      ","

    下垂眼VOL.2


    

  ",https://book.douban.com/subject/11606761/,"他，周小垂，普通高中生一名。
爱好篮球和电动。
79%的时间里很冷淡，21%的时间里，有点儿温柔。
她，林小夏，普通高中生一名，
爱好漫画和唱k。
73%的... "

"
        
  
  岡崎京子 / 祥伝社 / 2003年04月 / 1,260円（税込）

      ","

    ヘルタースケルター


    

  ",https://book.douban.com/subject/3184483/,「もとのままのもんは骨と目ん玉と髪と耳とアソコぐらいなもんでね　あとは全部つくりもんなのさ」。大掛かりな全身の整形手術とメンテナンスにより、完璧な美しさを持... 

"
        
  
  王溥 / 中国友谊出版公司 / 2016-7-1 / 45.00

      ","

    一品芝麻狐2·探林卷


    

  ",https://book.douban.com/subject/26834128/,"史上超萌芝麻狐做妖记，萌点爆棚、笑点密集却又轻松治愈，蚁民小妖芝麻狐的林中探秘正式开启！
在阴森幽暗的洞野山林，在密叶丛生的荒郊野外，刚刚从金银大王洞府逃出... "

"
        
  
  Kevin Cheng / 江业华、七印部落 / 华中科技大学出版社 / 2015-3-25 / 46.00

      ","

    以图代言


    
      ",https://book.douban.com/subject/26324467/,以往人们对漫画的印象停留在《超人》《蜘蛛侠》上，认为漫画不过是儿童读物，而忽略了漫画作为一种艺术表现形式和传播媒介的潜力。这种潜力在互联网时代才逐步显现出来... 

"
        
  
  （日）美术出版社 / 书锦缘 / 辽宁科学技术出版社 / 2009-7 / 38.00元

      ","

    日本漫画名家的艺术世界2-漫画作品主题的表现方法


    
      ",https://book.douban.com/subject/3887778/,在漫画、动画和插画世界中，无论何种类型的作品，创作之初都必须确定作品的主题。本书从画面表现和故事表现两个方面，详细介绍了作品主题的表现方法。此外，还收录了名... 

"
        
  
  手塚治虫 / 林敏生、方南 / 花山文艺出版社 / 2007-03-01 / 6.90

      ","

    怪医黑杰克1


    

  ",https://book.douban.com/subject/2050761/,"有着一张黑白分明以刀疤区分的脸，终年穿着藏满手术刀的黑披风；
　　住在滨海山坡上的小木屋，唯一的亲人是个叫贝贝女孩，他就是医术出神入化的怪医黑杰克（BLAC... "

"
        
  
  蔡志忠 / 三联书店 / 2001-11 / 23.50

      ","

    唐诗


    
      ",https://book.douban.com/subject/1010160/,"“熟读唐诗三百首，不会吟诗也会吟。”但浩瀚的唐诗何从读起？清朝乾隆年间的一位隐者蘅塘退士做了一件流芳千古的好事，他选出了唐人最好的诗编成集子,还能做到雅俗共... "

"
        
  
  藤原薰 / 王华琳 / 東立 / 1999-6-25 / 新台币75元

      ","

    禁斷戀愛


    

  ",https://book.douban.com/subject/1458341/,男孩爱上了橱窗里的人偶。那个人偶长的像他母亲。然后他得知，曾经也有一个男人爱上了那个人偶。需要感谢的天使赐予人偶生命。两人生下了孩子。她的存在是不允许的。于... 

"
        
  
  Chris Ware / Pantheon / 2012-10-2 / USD 50.00

      ","

    Building Stories


    

  ",https://book.douban.com/subject/11628722/,"4-time 2013 Eisner Award Winner: Best Lettering, Best Publication, Best Writer... "

"
        
  
  basso / 茜新社 / 600円

      ","

    Orso e intellettuale


    
      ",https://book.douban.com/subject/3004200/,以“意大利男人、西装、眼镜”为主题的漫画。年逾半百的意大利政客浮士德·卡拉若，在度假时认识了熊男摄影师布鲁诺。虽然布鲁诺完全不是浮士德喜欢的类型，但他还是渐... 

"
        
  
  尾田荣一郎 / 吉林美术出版社 / 2003-1 / 35.00元

      ","

    海贼王原画集


    
      ",https://book.douban.com/subject/1521216/,

"
        
  
  智海、欧阳应霁 / 生活·读书·新知三联书店 / 2007-07 / 78.00

      ","

    路漫漫


    
      ",https://book.douban.com/subject/2150352/,个人，独立，在众声喧哗的今日，越见难能可贵，保持凌厉尖锐目光，出手如灵巧针炙师的飞针，狠重如拳击手的左勾右勾，下盘坚穏皆因有立场有态度，框架内外连环天地宽，... 

"
        
  
  幽·灵 [绘] / 中国友谊出版公司 / 2015-10-1 / 39.80元

      ","

    快把我哥带走


    

  ",https://book.douban.com/subject/26613709/,"「快看漫画」热门作品，多次登上热门微博榜、热门话题榜以及热门搜索词的漫画，超过3亿阅读的年度热门漫画，上百万读者翘首以待的新书，逗比兄妹的爆笑日常。
如果有... "

"
        
  
  蔡志忠 / 生活・读书・新知三联书店 / 1998-12 / 4.00

      ","

    中庸


    
      ",https://book.douban.com/subject/1014529/,"
       "

"
        
  
  炎域工作室、明晓溪（原著） / 华文出版社 / 2008-10 / 12.00元

      ","

    会有天使替我爱你（漫画版）


    

  ",https://book.douban.com/subject/3244647/,"华语言情天后明晓溪经典同名小说改编。中国原创少女漫画巅峰之作。最强少女时尚阅读志《公主志》至HOT连载！绝美人物完美演绎原作中不曾出现的全新神秘情节。
国内... "

"
        
  
  田村由美 / 光文社 / 1990-1-1 / JPY 448

      ","

    婆娑罗


    
      ",https://book.douban.com/subject/2350079/,场面宏大，出场人物众多，故事主线明确。在故事中，不论是哪一个人物都具有属于自己的独特人格魅力，绝无雷同之处！他们都有自己的一套信念，有自己想要达成的心愿，心... 

"
        
  
  [美] 海利·高夫 绘 / 小云 / 光明日报出版社 / 1985-8 / 0.98元

      ","

    拍脑袋的发明


    

  ",https://book.douban.com/subject/1981371/,画家思维活跃，特别具有想像力和创新意识，善于创作科学发明的漫画，后来汇集出版名为《拍脑袋的发明》。许多想法不落俗套。这是用绘画的形式把科技在生活中的可能性最... 

"
        
  
  亚树直、冲本秀 / 天下出版（国际）有限公司 / 2006-12 / HKD38.00

      ","

    神之水滴08


    

  ",https://book.douban.com/subject/2062869/,故事讲述一名自小接受品酒训练， 但从未喝过葡萄酒的富家子如何通过老父设下的谜局而走上成功之路。 他的父亲是国际著名葡萄酒鉴赏家，拥有数以千万元的酒藏，临终前... 

"
        
  
  岩明均 / 林上園 / 東立 / 90元

      ","

    寄生獸01


    

  ",https://book.douban.com/subject/3135677/,泉新一的右手被來自外太空的奇怪生物吃掉了，該生物則變形為他的右手，靠他的血液生存下去，於是寄生獸成為新一的右手，新一給牠取了一個名字叫做米奇。然而，並不是每... 

"
        
  
  伊藤潤二 / 高郁雯 / 東立 / 1999-4-20 / 新台币105元

      ","

    伊藤潤二恐怖漫畫精選【2】


    
      ",https://book.douban.com/subject/1442681/,富江，這位充滿謎團的神祕女性。伊藤潤二傾注愛情描繪，恐怖女王的第二部！她妖豔的魅力，令人們背脊發顫，卻仍夢想著對美的憧憬。（來源：博客來書籍館） 

"
        
  
  矢森 三太 / パラダイム / 2009-1-28 / JPY 929

      ","

    鬼父


    

  ",https://book.douban.com/subject/26278203/,

"
        
  
  松武 / オークラ出版 / 2009/12/12 / JPY 680

      ","

    想い想われスリスラレ


    

  ",https://book.douban.com/subject/4782808/,

"
        
  
  喻舟 / 中华工商联合出版社 / 2014-5 / 39.98

      ","

    我就是一个笑话


    

  ",https://book.douban.com/subject/25872051/,小学时的舟舟曾经因为用圆规画球而遭到老师的嘲笑，落下不会画画的心理阴影。二十多年后，当她无意中又拿起了笔，下笔竟然变得流畅，内心感受到许多难以言喻的惊喜。从... 

"
        
  
  郭敬明、猫某人、陌一飞（绘） / 长江文艺出版社 / 2010-3 / 14.80元

      ","

    小时代1.5·青木时代VOL.2


    

  ",https://book.douban.com/subject/4638933/,你一定不会对《小时代》这个名字感到陌生，这部人气畅销巨作早已成了出版界的神话。那些跌宕起伏的情节、无可挑剔的语言和精美绝伦的画面，无不令人着迷。你一定对那些... 

"
        
  
  陈乐 编 / 2008-4 / 10.00元

      ","

    阿衰on line


    
      ",https://book.douban.com/subject/3081701/,《阿衰19》是阿衰系列漫画的续作。阿衰是个普普通通的孩子，微不足道的一个人。他并不优秀，他只能用自我安慰来抚慰自己。他经常做出各种糗事，他有那么多的缺点……... 

"
        
  
  田亀 源五郎 / 古川書房 / 2004-12 / JPY 1200

      ","

    PRIDE (下巻) (爆男COMICS)


    

  ",https://book.douban.com/subject/3785183/,段階を踏んだ調教で内なるM性の開花を実感する大橋は、夏休みの間、柴崎の家で調教を受けることを選択した。24時間奴隷としての生活は、大橋のM性をさらに深化させ... 

"
        
  
  程德培 / 上海社会科学院出版社 / 2004-10 / 56.00

      ","

    时代漫画（全两册）


    

  ",https://book.douban.com/subject/1050911/,在书中可以看到繁花处的尖端，贫困的尽头，包罗万象的面目，以及与社会分离不开的民众，一切一切的事物，在这里全有。 

"
        
  
  丰子恺等 / 上海古籍出版社 / 2002-06 / 45.00

      ","

    丰子恺精品画集


    

  ",https://book.douban.com/subject/1073993/,"
       "

"
        
  
  中村明日美子 / 茜新社 / 2010/1 / ¥650 （本体 ： ¥619）

      ","

    卒業生−春−  ＥＤＧＥＣＯＭＩＸ


    

  ",https://book.douban.com/subject/4186113/,"「同級生」「卒業生」公式ファンブック――。
【掲載内容全リスト】
全イラストコンプリート
描き下ろしイラスト
佐条＆草壁年表
カラーイラストメイキング
モノ... "

"
        
  
  太田垣康男 / 李彥樺 / 東立 / 2003-04-03 / 95元

      ","

    月亮的距離(01)


    

  ",https://book.douban.com/subject/3173236/,

"
        
  
  中村春菊 / 精品堂 / 12.80元

      ","

    世界第一的初恋


    
      ",https://book.douban.com/subject/3334382/,"高中时的初恋对象——＞新单位的上次上司，自己却茫然不知……
小野寺律在高中时一直暗恋着嵯峨前辈，在一次偶然的机会下，明明打算一直都小心地只在远处看着他的，明... "

